Type,Name,X,Y,DX,DY,Angle,Corner Radius,Corner Count
"Square","RIGHT: LOWER: Rectangle 0",60.490,-17.500,1.300,2.876,0.000,0.000,3
"Square","RIGHT: LOWER: Rectangle 1",60.490,-22.500,1.300,3.776,0.000,0.000,3
"Square","RIGHT: LOWER: Rectangle 2",60.490,-27.500,1.300,2.877,0.000,0.000,3
"Square","RIGHT: LOWER: Rectangle 3",60.490,-32.500,1.300,3.776,0.000,0.000,3
"Square","RIGHT: Lower left Rectangle 0",66.027,-44.546,1.300,3.776,-34.006,0.000,3
"Square","RIGHT: Lower left Rectangle 1",62.997,-48.737,1.300,2.877,-37.727,0.000,3
"Square","RIGHT: Lower left Rectangle 10",25.648,-75.406,1.300,2.877,-71.215,0.000,3
"Square","RIGHT: Lower left Rectangle 11",20.700,-76.912,1.300,2.877,-74.936,0.000,3
"Square","RIGHT: Lower left Rectangle 12",15.665,-78.093,1.300,3.776,-78.657,0.000,3
"Square","RIGHT: Lower left Rectangle 13",10.564,-78.945,1.300,2.877,-82.378,0.000,3
"Square","RIGHT: Lower left Rectangle 14",5.419,-79.464,1.300,2.877,-86.099,0.000,3
"Square","RIGHT: Lower left Rectangle 2",59.702,-52.722,1.300,2.877,-41.448,0.000,3
"Square","RIGHT: Lower left Rectangle 3",56.154,-56.486,1.300,3.776,-45.169,0.000,3
"Square","RIGHT: Lower left Rectangle 4",52.370,-60.011,1.300,2.877,-48.890,0.000,3
"Square","RIGHT: Lower left Rectangle 5",48.365,-63.283,1.300,2.877,-52.610,0.000,3
"Square","RIGHT: Lower left Rectangle 6",44.156,-66.288,1.300,3.776,-56.331,0.000,3
"Square","RIGHT: Lower left Rectangle 7",39.761,-69.014,1.300,2.877,-60.052,0.000,3
"Square","RIGHT: Lower left Rectangle 8",35.199,-71.449,1.300,2.877,-63.773,0.000,3
"Square","RIGHT: Lower left Rectangle 9",30.488,-73.583,1.300,3.776,-67.494,0.000,3
"Square","RIGHT: Outer Encoder Slot",35.060,0.000,2.540,17.800,0.000,0.000,3
"Square","RIGHT: UPPER Slot 'aO'",23.440,65.761,7.300,2.300,150.000,1.150,8
"Square","RIGHT: UPPER Slot 'bO'",23.440,58.261,7.300,2.300,-150.000,1.150,8
"Square","RIGHT: UPPER Slot 'cO'",36.430,58.261,7.300,2.300,-30.000,1.150,8
"Square","RIGHT: UPPER Slot 'dO'",29.935,54.511,7.300,2.300,-90.000,1.150,8
"Square","RIGHT: UPPER: Rectangle 0",60.490,17.500,1.300,2.876,0.000,0.000,3
"Square","RIGHT: UPPER: Rectangle 1",60.490,22.500,1.300,3.776,0.000,0.000,3
"Square","RIGHT: UPPER: Rectangle 2",60.490,27.500,1.300,2.877,0.000,0.000,3
"Square","RIGHT: UPPER: Rectangle 3",60.490,32.500,1.300,3.776,0.000,0.000,3
"Square","RIGHT: Upper Right Rectangle 0",66.027,44.546,1.300,3.776,34.006,0.000,3
"Square","RIGHT: Upper Right Rectangle 1",62.997,48.737,1.300,2.877,37.727,0.000,3
